count,hate_speech,offensive_language,neither,class,tweet,clean_text
3,0,3,0,1,RT @JuveUnited: Messi REFUSED to be subbed off. Are you kidding me? So they took off NEYMAR? You little hobbit diva bitch.,messi refuse sub off. kid take neymar little hobbit diva bitch.
3,0,0,3,2,RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,defiantly go new planet ape tonight
3,0,3,0,1,RT @KCamp427: Bring her round these slums..... Yo hoe will get slayed....,bring round slums..... yo hoe slayed....
3,0,3,0,1,RT @KDotDucky_Green: RT &#8220;@verbally_abrupt: &#128564;&#128564;&#128564; lmfaooo #girlfights #ghetto #ratchet ; bitch got pushed and played SLEEP. &#128553;&#128514;&#128557;&#128079;&#128557;&#128514; https://t.c&#8230;,lmfaooo girlfights ghetto ratchet bitch get push play sleep. httpst.c
3,1,2,0,1,RT @KENYA_letmeKNOW: dont no nigga want a broke bitch &#128544;&#128079;&#128514;&#9996;,dont nigga want break bitch
3,0,0,3,2,"RT @KHOU: Charlie Strong took the longhorn logos off his players' helmets: They have to earn it back.

&#160;&#160;&#160;&#160;&#160;&#160; http://t.co/HvNUJT6Ss2 #Sport&#8230;",charlie strong take longhorn logos players helmets earn back. httpt.cohvnujt6ss2 sport
3,0,0,3,2,"RT @KILLQuana: Hun, wrong social networking site RT&#8220;@Schwaggy_Chulo: 666 - LMS for a good morning post, and something extra (maybe)&#8221;",hun wrong social network site 666 lms good morning post extra maybe
3,0,3,0,1,"RT @KILLSheredon: I can't handle no liquor, but these bitches can't handle me.",handle liquor bitch handle me.
3,1,2,0,1,RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts,nigga high school get shove lockers throw trash can
3,0,3,0,1,"RT @KINGSHA_MUGGA: My bitch better lie to me, more than 5 bodies and I cant stomach it, ill fucking die",bitch better lie body stomach ill fuck die
3,0,3,0,1,RT @KINGTUNCHI_: A bitch will say anything for attention !,bitch say attention
3,0,3,0,1,RT @KINGTUNCHI_: Fucking with a bad bitch you gone need some money lil homie!,fuck bad bitch go need money lil homie
6,0,6,0,1,RT @KINGTUNCHI_: I don't understand if all these hoes say they getting money why tf they on twitter with that childish shit!! Bitch it's 20&#8230;,dont understand hoe say get money tf twitter childish shit bitch
6,0,6,0,1,"RT @KINGTUNCHI_: I finally realize that these bitches just wanna see me down , wanna see me fall",finally realize bitch just wanna wanna fall
6,0,6,0,1,RT @KINGTUNCHI_: I make bitches fly like peter pand tho,make bitch fly like peter pand tho
3,0,3,0,1,RT @KINGTUNCHI_: I need a new bitch !,need new bitch
6,0,6,0,1,RT @KINGTUNCHI_: I need a real bitch !,need real bitch
6,0,6,0,1,RT @KINGTUNCHI_: I only fw grown hoes!,fw grow hoe
6,0,6,0,1,RT @KINGTUNCHI_: In 5 years these hoes ain't gone be shit but a Dick head!,years hoe aint go shit dick head
6,0,6,0,1,RT @KINGTUNCHI_: Jd told me I'm to player to be with one bitch,jd tell im player bitch
6,0,6,0,1,RT @KINGTUNCHI_: Lol got these hoes in they feelings !,lol get hoe feelings
6,0,6,0,1,RT @KINGTUNCHI_: Lol it's funny tho cuz every hoe that talk shit I .... NVm that shit ain't player,lol funny tho cuz hoe talk shit .... nvm shit aint player
3,0,3,0,1,RT @KINGTUNCHI_: Lol that same bitch I was cool with was was down to sit me up in get me kill in get on twitter in talk about it.,lol bitch cool sit kill twitter talk it.
3,0,3,0,1,RT @KINGTUNCHI_: Lowkey I put sum of these hoes on the map ... So call me kingtunchi bitch !,lowkey sum hoe map ... kingtunchi bitch
3,0,3,0,1,RT @KINGTUNCHI_: Same Bitch that was down with lol theses Lil hoes funny,bitch lol theses lil hoe funny
3,0,3,0,1,RT @KINGTUNCHI_: Same bitches that diss me gone still be here to eat my Dick when they see that check,bitch diss go eat dick check
3,0,3,0,1,RT @KINGTUNCHI_: Them same hoes that was fucking my Dick turn on me lol fuckem tho!,hoe fuck dick turn lol fuckem tho
6,0,6,0,1,RT @KINGTUNCHI_: These bitches play both sides but get left in the middle!,bitch play side leave middle
3,0,3,0,1,RT @KINGTUNCHI_: You bitches ain't a #100,bitch aint
3,0,3,0,1,RT @KINGof334MOBB: Don't tell your side bitch your family business that's none of their business.,dont tell bitch family business thats business.
3,0,3,0,1,RT @KINGof334MOBB: Skinny girls pussy be good den a mf u don't feel nothing but pussy. + 100 points on the board for skinny girls.,skinny girls pussy good den mf u dont feel pussy. point board skinny girls.
3,0,1,2,2,"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;",scholen waar directie leerkrachten pest kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn
3,0,3,0,1,RT @KMURDER1000: How am i suppose to ride for you&#128107; ? and you got bitches ina back seat &#128109;&#128111;&#128581;,suppose ride get bitch ina seat
3,0,1,2,2,"RT @KNegandhiESPN: That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;",pepper slant geniuscrazy call. genius catch it. crazy drop blow sack
3,0,3,0,1,RT @KOEDJ: I can't stand a stuck up bitch. Always got a attitude for no reason. I don't know who hurt y'all but stay TF from round me &#128530;&#9996;&#65039;,stand stick bitch. get attitude reason. dont know hurt yall stay tf round
3,0,0,3,2,"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;",latest draftexpress mock draft randle cauley stein young 14 poythress . harrison twin amp dakari johnson
3,0,3,0,1,RT @KY_Chelley: Gemma you sure are a dirty bitch! Jax your dad tried to warn you! #SonsOfAnarchy,gemma sure dirty bitch jax dad try warn sonsofanarchy
3,0,3,0,1,"RT @KaOs_GunnPlay: Ps4=a big booty hoe with tig ol bitties 
Xbox one=pancake booty hoe with pancake tits",ps4a big booty hoe tig ol bitties xbox onepancake booty hoe pancake tits
3,0,2,1,1,RT @Kaedashian: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem.&#8230;,wrong ariana grande..... just cause dont look like hoe.... yall gotta problem.
3,0,3,0,1,RT @KailsCooper: Single ladies Vs Cuffed hoes &#128131;&#128141;,single ladies vs cuff hoe
3,0,3,0,1,RT @Kalay_Laay: A side bitch made this &#128514;&#128514;&#128514; http://t.co/w1JeT7EybJ,bitch httpt.cow1jet7eybj
3,1,2,0,1,RT @KaliKushDoll_: Dropping all these hoes.,drop hoes.
3,0,3,0,1,"RT @KaliKushDoll_: Lol foreal yo RT""@Damiah_daddyx3: Lmao, I fucks with @HaveMercyyy &amp; @KaliKushDoll_ real talk, them bitches know h ...",lol foreal yo lmao fuck amp real talk bitch know h ...
3,0,3,0,1,RT @KaliKushDoll_: Lovee this bitch istg @HaveMercyyy !!! http://t.co/WkczWwG6,lovee bitch istg httpt.cowkczwwg6
3,0,3,0,1,RT @KallMe_Kenzo: A fufu bitch can't do nun for me but break my heart or set me up ..,fufu bitch nun break heart set ..
3,0,3,0,1,"RT @KallMe_Tae: ""@PAPER_CHAYSIN: How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????""nip&#8230;",fucc cash u hoe im go respect u poccets break nip
3,0,2,1,1,"RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def",king king ti vs tip troubleman albums trash. def
6,0,6,0,1,RT @KanyeFaaces: when you let go of all your hoes for one girl but she end up bein a hoe too http://t.co/kn1yKRw4J4,let hoe girl end bein hoe httpt.cokn1ykrw4j4
3,0,0,3,2,RT @Kap12284: Week from Thursday might be the last #Yankees game to look forward to in a while. If nothing else Jeter deserves that night &#8230;,week thursday yankees game look forward while. jeter deserve night
3,0,1,2,2,"RT @KapreceSun: where my 2 favorite jiggers at? @S_hawn24, @Satisfied_x ? &#128514;&#128514;&#128514; https://t.co/unNm233mFQ",favorite jiggers httpst.counnm233mfq
3,0,0,3,2,RT @KarenRFM: No-TV-During-the-Week #parenting rule has thrown quite a monkey wrench into #RooseveltsPBS viewing schedule. #DVRtime @wcve #&#8230;,tv week parent rule throw quite monkey wrench rooseveltspbs view schedule. dvrtime
3,0,1,2,2,"RT @KarinaCasallas: LMFAO OH NAH SHE KEEP IT THREE HUNNA""@catoxx3: @DJZeeti twitpic a selfie if u a ho http://t.co/j4RuNFZrtX""",lmfao oh nah hunna twitpic selfie u ho httpt.coj4runfzrtx
3,0,0,3,2,RT @KarlenaSkiff: Could never date someone with yellow teeth&#128567;,date yellow teeth
3,0,3,0,1,RT @KarmenKarma: @KimKxxx @Tristan_Berri @YouknowRilynn @AmandaTateXXX about to go out with all these hot bitches! #happybirthdaytome http&#8230;,hot bitch happybirthdaytome http
3,0,3,0,1,"RT @Kash_Stackz: Him: your nudes are safe with me.
Her: *sends nudes*
Him: *calls homie* aye, why this hoe send me this trash ass nude, yu &#8230;",nudes safe me. send nudes call homie aye hoe send trash ass nude yu
3,0,3,0,1,RT @KatelynBarnes3: Working out with the hoes @savanaharanda @AnnaComan2,work hoe
3,0,0,3,2,RT @KathrynBruscoBk: Think #windturbines are bad for birds? Compare: http://t.co/FpOSfLdOXW via @BloombergNews http://t.co/Eh6I7dOjUz via &#8230;,think windturbines bad bird compare httpt.cofposfldoxw httpt.coeh6i7dojuz
3,0,0,3,2,"RT @KatiePavlich: Charlie Crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.",charlie crist doesnt political party join spokesman fan company.
3,0,0,3,2,"RT @KatiePavlich: Now go take out the trash &#8220;@sdoocy: . Today I was #outnumbered, but thankfully not #dismembered! Thanks, Ladies http://t.&#8230;",trash . today outnumber thankfully dismember thank ladies httpt.
3,0,3,0,1,"RT @KattPacWilliams: Niggas wearing TOMS &amp; UGGS , &amp; bitches wearing JAYS &amp; TIMBS. Lol, this aint what Usher meant when he said ""Trading Pla&#8230;",niggas wear toms amp uggs amp bitch wear jays amp timbs. lol aint usher mean say trade pla
3,0,3,0,1,"RT @KattWilliams: A MILF is a sexy ass mom over 35. If you're 20, you're just a bitch with a baby",milf sexy ass mom . youre youre just bitch baby
3,1,2,0,1,"RT @KattWilliams: I hate ghetto loud rude ugly bitches, Bitch you already ugly ... why the f*ck you gotta to be loud too?",hate ghetto loud rude ugly bitch bitch ugly ... fck gotta loud
3,0,3,0,1,RT @KattWilliams: me as a good friend: *supports and encourages ur hoe activities*,good friend support encourage ur hoe activities
3,0,3,0,1,RT @Kay_M_es: These bitches act local n think global,bitch act local n think global
3,0,3,0,1,"RT @KayciMalynn: &#8220;@__0utcast___: Kayci and I greet each other by saying ""hey cunt"" like it makes me lol&#8221;

-The only person okay with me cal&#8230;",kayci greet say hey cunt like make lol person okay cal
3,0,2,1,1,"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you too &#128532;",hey cunt miss
3,0,3,0,1,"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you. &#128557;&#128557;",hey cunt miss you.
3,0,2,1,1,"RT @Ke2yourheart: I don't play about the monkey, you have to earn this shit&#128564;",dont play monkey earn shit
3,1,2,0,1,RT @KeOs_GunnPlay: U can kill carl but not my nigga glenn whos gonna take care of my hoe maggie,u kill carl nigga glenn whos gonna care hoe maggie
3,0,2,1,1,RT @KeepDatShit100: NASHVILLE* RT @DragonBallDeez: *Atlanta RT @PacDaGoat: Houston has so many trash drivers,nashville atlanta houston trash drivers
3,0,3,0,1,RT @Keepingupw_jr: I respect those niggas who respect their girls &amp; dont pay them hoes no attention . Salute to you !,respect niggas respect girls amp dont pay hoe attention . salute
3,0,0,3,2,RT @KeithOlbermann: @MarkDBrown0824 you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?,mean like yankees do year prioritize farewell tour playoff run
3,1,2,0,1,"RT @KejonASavage: ""@_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;"" some niggas got fuckd up by the bouncers when i w&#8230;",rich homie bird man go mansion lan tonight niggas get fuckd bouncers w
3,0,2,1,1,"RT @KekePalmer: Being loud, ghetto &amp; energetic aren&#8217;t offensive things to me. I own who I am &amp; where I come from, nothing to be ashamed of &#8230;",loud ghetto amp energetic aren t offensive things me. amp come ashamed
3,0,3,0,1,RT @Kelllllllllvin: This bitch ugly in person,bitch ugly person
3,0,0,3,2,RT @KelsieBelsi: @Vntxnius lmao it will have a slope of -2x+1,lmao slope 2x
3,0,0,3,2,"RT @KenDavidoff: The #Cardinals are #MLB's gold standard, and there isn't even a close silver. #Dodgers #Giants #Tigers #Yankees http://t.c&#8230;",cardinals mlbs gold standard isnt close silver. dodgers giants tigers yankees httpt.c
3,0,3,0,1,RT @KenaiViveros: Ima bitch him out lol @Versharky,ima bitch lol
3,1,2,0,1,RT @KennedyLeighxxx: You can't be ugly AND a shitty fucking person. Pick a struggle bitch.,ugly shitty fuck person. pick struggle bitch.
3,1,2,0,1,"RT @Kerb_215: 1,2,3,4 how many niggers are in my store I knowwwww your stealing &#128514;&#128514;&#128514;, that vine still be having me weak",niggers store knowwwww steal vine have weak
3,0,3,0,1,"RT @KermitIsASnitch: You always say we dont love these hoes, yet yo girl a hoe... http://t.co/EuoOl79WDQ",say dont love hoe yo girl hoe... httpt.coeuool79wdq
3,0,3,0,1,RT @KerstinAnn_22: &#8220;@XxDopenessxX: This bitch is too real LOOOOOOL http://t.co/JTSNtWPLwR&#8221; yaga !!!!&#8221;&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,bitch real looooool httpt.cojtsntwplwr yaga
3,0,0,3,2,RT @Ketamine_Stalin: IF A SINGLE WASP COULD READ THESE #WaspFacts TWEETS THERE COULD BE A PEACE TREATY BETWEEN WASPS AND MAN BUT WASPS ARE &#8230;,single wasp read waspfacts tweet peace treaty wasps man wasps
3,0,3,0,1,"RT @KevinHart2ReaI: All Bow Wow hoes on the stage, lol",bow wow hoe stage lol
3,0,3,0,1,"RT @KevinHart2ReaI: bitches love ""body party"" &#128571;&#128166;&#128069;&#128068;&#128525;&#128149; but when it's time to take da dick, the party canceled &#128581;&#127814; FALSE ADVERTISING ASS BITCHES",bitch love body party time da dick party cancel false advertise ass bitch
3,0,3,0,1,RT @KevinKong713: Lmao y'all single hoes stay pregnant &#128514;&#128514;&#128514;&#128514;,lmao yall single hoe stay pregnant
3,0,3,0,1,RT @KevinTheGee: &#8220;@ButteryAssRobb: &#8220;@KevinTheGee: okay now I'm going to Krispy Kreme for real&#8221;fat bitch&#8221;@TropicalBlanket this nigga trying &#8230;,okay im go krispy kreme real fat bitch nigga try
3,0,3,0,1,RT @KevinTheGee: &#8220;@TropicalBlanket: @KevinTheGee finished the essay and the quiz bitch&#8221;good job bud proud of you,finish essay quiz bitch good job bud proud
3,0,3,0,1,RT @Kevin_McAdams: @WhaleLookyHere tbh I didn't even mean to mock him but #itstoofuckingeasy,tbh didnt mean mock itstoofuckingeasy
3,0,3,0,1,RT @Kevin_McAdams: Stop being a little bitch and #fuckherrightinthepussy,stop little bitch fuckherrightinthepussy
3,0,0,3,2,RT @Kevineffinskaff: My idea of a diet is eating regular Oreos instead of double stuft and takin off half the cookie (still dip it in 2% ...,idea diet eat regular oreos instead double stuft takin half cookie dip ...
3,0,3,0,1,"RT @KeyMikeSkully: The first day of school
Lost student: say bro you know whe...
Me: cho bitch ass up. http://t.co/oE0vJuOPwD",day school lose student say bro know whe... cho bitch ass up. httpt.cooe0vjuopwd
3,0,3,0,1,RT @KeyanaLatricee_: @SkinnyBee__ bitches love us lol,bitch love lol
3,0,3,0,1,RT @KeyanaLatricee_: Idk why your favoriting shit hoe. Bye &#128536;&#128075;,idk favoriting shit hoe. bye
3,0,3,0,1,RT @KeyshBeChillin Have you bitches done your Kegals today?,bitch kegals today
3,0,3,0,1,RT @KeyshBeChillin So yams are ass or pussy?,yams ass pussy
3,0,3,0,1,RT @KeyshawnSwag: Where my bitches from the itty bitty titty committe!!!????,bitch itty bitty titty committe
3,0,2,1,1,"RT @KfromtheG: Lol robbing ain't the word ""@iSell_Pussy4EBT: Damn you was robbing them bitches @pebbles2day""",lol rob aint word damn rob bitch
3,0,3,0,1,RT @KiCKS0L0GY: Some bitches be forgetting,bitch forget
3,0,0,3,2,RT @KianteDevuan_: Beautiful smiles and colored eyes&#128525;,beautiful smile color eye
3,0,0,3,2,RT @Kiaranicole_x: @_JoAries @Kash_WingateLFC @chanchan_ox babes we buy brazilian and Peruvian not Bengali,babes buy brazilian peruvian bengali
3,1,2,0,1,RT @KiariTheStone: Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards,niggas slope intercept form equations make scramble fuckin egg thats lil backwards
3,0,0,3,2,RT @Kick_Man: Giants- Pitiful .. Jets-Pitiful .. Mets- Pitiful .. Yankees-Pitiful .. Nets- Pitiful .. Knicks-Pitiful ... Ny sports- Pitiful,giants pitiful .. jet pitiful .. mets pitiful .. yankees pitiful .. net pitiful .. knicks pitiful ... ny sport pitiful
3,0,0,3,2,RT @Kicks_AndTits23: Lewis so trash lmao,lewis trash lmao
3,0,3,0,1,RT @Kid_Flexin: @WeDont_SmokeREG lol thats grwn man shit...nd bitches b loven it &#128514;&#128527;,lol thats grwn man shit...nd bitch b loven
3,2,1,0,0,RT @Kidd_BravO615: Nigga wanna bitch about a party y'all know my address knock at my door,nigga wanna bitch party yall know address knock door
3,2,1,0,0,RT @KidnapYoGranny: if u dont want your heart broken then dont check for a nigga who entertains hoes,u dont want heart break dont check nigga entertain hoe
3,0,3,0,1,RT @KiiingJaay_: I'm about my commas bitch period,im commas bitch period
3,0,3,0,1,RT @KiingVon: These bitches so fucking stupid smh http://t.co/ClvrfbOQBL,bitch fuck stupid smh httpt.coclvrfboqbl
3,0,3,0,1,"RT @KillAllSimps: Ariana Grande built like a 13 year old Chinese boy, bitch shaped like an iPhone 3GS but niggas go crazy over her.. She no&#8230;",ariana grande build like 13 year old chinese boy bitch shape like iphone 3gs niggas crazy her..
6,0,6,0,1,"RT @KillAllSimps: Bitches love posting them ""Goals"" pics showing a Range Rover, Mansion, and money everywhere, bitch you unemployed",bitch love post goals pics show range rover mansion money bitch unemployed
6,0,6,0,1,"RT @KillAllSimps: Bitches see a picture of a couple walking on the stairs together and caption it ""Goals &#128525;&#128588;"", bitch all they doing is going&#8230;",bitch picture couple walk stairs caption goals bitch do go
6,1,5,0,1,"RT @KillAllSimps: I had such a classic style of tweeting, trolls, dyke tweets, lists, etc, its crazy how many niggas tweet JUST LIKE ME now&#8230;",classic style tweet troll dyke tweet list crazy niggas tweet just like
3,1,2,0,1,"RT @KillAllSimps: I remember I was having phone sex with a white bitch and she said her pussy tasted like salt and vinegar chips, ain't tal&#8230;",remember have phone sex white bitch say pussy taste like salt vinegar chip aint tal
3,0,3,0,1,"RT @KillAllSimps: If this nigga Kanye took Kim K to Wendy's, this means y'all regular hoes don't deserve them $200 dates http://t.co/QZ3hgE&#8230;",nigga kanye take kim k wendys mean yall regular hoe dont deserve date httpt.coqz3hge
3,2,1,0,0,"RT @KillAllSimps: Miley Cyrus pussy probably taste like wet dog, she has a negative ass, and the bitch looks like Justin Bieber, she so ove&#8230;",miley cyrus pussy probably taste like wet dog negative ass bitch look like justin bieber ove
3,0,3,0,1,"RT @KillAllSimps: My girl told me she was on her period, I immediately power bombed her hoe ass",girl tell period immediately power bomb hoe ass
3,0,3,0,1,RT @KillAllSimps: That's logic for a hoe RT @_flowaaabomb: If you single nobody can tell you what to do right? Right?,thats logic hoe single tell right right
3,0,3,0,1,RT @KillPiffy: You unhappy Scrappy? I got Pataki at me. Bitches say I'm tacky daddy. Range look like Laffy Taffy.,unhappy scrappy get pataki me. bitch say im tacky daddy. range look like laffy taffy.
3,0,3,0,1,RT @Killa_Rilluh: Instagram always be acting like a bitch bruh,instagram act like bitch bruh
3,0,3,0,1,RT @Killah_Kae: Will your bitches do this for you ? http://t.co/gmjkOLmcyQ,bitch httpt.cogmjkolmcyq
3,0,3,0,1,RT @Kimburrleeeanne: Loyalty is not dead. Gtfo. Don't marginalize me bitch.,loyalty dead. gtfo. dont marginalize bitch.
3,0,3,0,1,"RT @KinGxStoney: Yeah we can't wrestle, might have to rock bottom you foreal ""@VeronicaGK: I'm a big bitch and proud lol let me live""",yeah wrestle rock foreal im big bitch proud lol let live
3,1,2,0,1,"RT @KingCedd_: Hit the bitch nd forget the bitch, but i left my kids on her fuckin face",hit bitch nd forget bitch leave kid fuckin face
3,0,3,0,1,RT @KingCuh: @16stanleys @TEE_JONEZ damn cuh. alu mohe my nigga just make sure you alu polosi ho nifo &#128561;,damn cuh. alu mohe nigga just make sure alu polosi ho nifo
3,0,0,3,2,RT @KingCuh: ouuua ita siana. alu polosi ho nifo NAMU TA'E.,ouuua ita siana. alu polosi ho nifo namu tae.
3,0,2,1,1,RT @KingCurtisJayy: Ugly hoes love to fight lmao . They ain't got none to lose &#128553;&#128514;,ugly hoe love fight lmao . aint get lose
3,0,3,0,1,RT @KingDingDong22: &#8220;@WestSideFlee: Give us our credit bitch.. We went out there &amp; took that W. http://t.co/jz4lYhSrHC&#8221; @BMarshall took tha&#8230;,credit bitch.. go amp take w. httpt.cojz4lyhsrhc take tha
3,0,1,2,2,RT @KingDrayn: @rosebeforehoes2 don't forget we gotta take out trash and need milk...and spermicidal lube,dont forget gotta trash need milk...and spermicidal lube
3,0,3,0,1,RT @KingElJay: Scorpio aka hoe season right around the corner.,scorpio aka hoe season right corner.
3,0,2,1,1,"RT @KingHorseDick: ""That bitch had to pull my hair to win"" RT @Mryungone Lol so what do you tweet if you lose?",bitch pull hair win lol tweet lose
3,1,2,0,1,RT @KingHorseDick: Be right when u wanna fuck a bad hoe too or a hoe u didnt really wanna fuck,right u wanna fuck bad hoe hoe u didnt really wanna fuck
3,0,3,0,1,"RT @KingHorseDick: If I eat the pussy and it taste like mold, I stop. So u cant tell ppl I ate u if I aint finish.",eat pussy taste like mold stop. u tell ppl eat u aint finish.
3,0,3,0,1,RT @KingHorseDick: If he tell u that u got some good pussy but he never try to hit again.. what that mean?,tell u u get good pussy try hit again.. mean
3,0,3,0,1,RT @KingHorseDick: Jody was really a pussy tho. He let some lil niggas jump him and take his bike. Old head sonned him in front of his mama&#8230;,jody really pussy tho. let lil niggas jump bike. old head sonned mama
3,0,3,0,1,"RT @KingHorseDick: Lol RT @youngtravo Nigga like ""damn why would this bitch do this ? "" I helped your family move and the dryer almost fell&#8230;",lol nigga like damn bitch help family dryer fell
3,0,3,0,1,RT @KingHorseDick: Long distance sex will definitely have u thinking u like a bitch a lil too much.,long distance sex definitely u think u like bitch lil much.
3,0,3,0,1,RT @KingHorseDick: Nowadays if u have a threesome with these new generation bitches.. that one hoe gonna go tell everybody she fucked both &#8230;,nowadays u threesome new generation bitches.. hoe gonna tell everybody fuck
3,0,0,3,2,RT @KingKwama: Female IG Models in person be so trash &#128546;,female ig model person trash
3,1,2,0,1,RT @KingL: Nigga fuck you u a bitch ass nigga..... Dat ain't sneak diss'n u bitch made shit starter RT @CeefourDaArtist: @KingL a sneak dis&#8230;,nigga fuck u bitch ass nigga..... dat aint sneak dissn u bitch shit starter sneak dis
3,0,3,0,1,RT @KingLekan90210: All the hoes know each other &#128514;&#128553;,hoe know
6,0,6,0,1,RT @KingLekan90210: I forgive all u hoes/girls,forgive u hoesgirls
3,1,2,0,1,"RT @KingMiller_: The top comeback for when you call a nigga ugly. 

1. ""I still pull more hoes than you.""",comeback nigga ugly. . pull hoe you.
3,0,3,0,1,"RT @KingRyin: RIP Robin Williams, I'm gonna fuck the baddest bitch tonight for you bruh",rip robin williams im gonna fuck baddest bitch tonight bruh
6,0,6,0,1,RT @KingShelton_: Hell nah bitch http://t.co/owR6BjoZz4,hell nah bitch httpt.coowr6bjozz4
3,0,3,0,1,"RT @KingTeej_: Thats when you say ""this bitch aint got no job"" #mlrt",thats say bitch aint get job mlrt
3,0,3,0,1,"RT @KingUlyssesIV: These bitches aint shit &amp; pussy is my greatest vice
I love smokin weed, i hate advice",bitch aint shit amp pussy greatest vice love smokin weed hate advice
3,0,0,3,2,RT @King_Gerry_R: Remember all the trash on the floor of your car? We upgraded it &amp; put Wale's The Gifted so it feels like your old car htt&#8230;,remember trash floor car upgrade amp wales gift feel like old car htt
3,1,2,0,1,"RT @King_Lonnie_19: ""@TaeCocky: Rihanna is a talented hoe"" http://t.co/uL4ePHA2qy",rihanna talented hoe httpt.coul4epha2qy
3,0,3,0,1,RT @King_Shawn_6: &#8220;@white_thunduh: Dez is caked up with some bitch or something cause hes not playing like Dez Bryant&#8221;&#128514;&#128514;&#128514;&#128557;&#128557; God dammit Patr&#8230;,dez cake bitch cause hes play like dez bryant god dammit patr
3,1,2,0,1,"RT @King____J: One nigga from the past told me one thing I'd never forget ""one mans trash is another mans treasure""",nigga past tell thing id forget man trash man treasure
3,0,3,0,1,"RT @Kings_Groove: &#8220;@Shane_A1: @Kings_Groove &#128514;&#128514;&#128514; nicca said ""imma slap ya daddy out den put em n da Yo"" &#128128; he still that nigga when he aint s&#8230;",nicca say imma slap ya daddy den em n da yo nigga aint s
3,0,3,0,1,"RT @KinkyGoose: Eat mangos, get bitches.

To be honest, I don't do either of these.&#128514;",eat mangos bitches. honest dont these.
3,0,3,0,1,RT @Kinloch_Bang: Y'all hoes and y'all plastic ass bodies maaaaan smh,yall hoe yall plastic ass body maaaaan smh
3,0,3,0,1,RT @KiraLaJasmine: Shout out to my mama cause she ain't raise no hoe,shout mama cause aint raise hoe
3,0,3,0,1,"RT @KissMySmilee: lmfaooo, like is this bitch alanah serious ?",lmfaooo like bitch alanah
3,2,1,0,0,RT @KissMy_klASSy: Exactly. .same shit I said&gt;&gt;&gt; @Im_Yung_Jay: So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&#8230;,exactly. .same shit saidgtgtgt think mimi outta line invite stevie j gay nicca v
3,0,3,0,1,"RT @Kiss_MyBeautyy: I'd rather argue &amp; make up &#128536; then fight &#128074;&#128165;&#128162; &amp; break up , &#127939;&#128131;&#9996;&#65039;cause &#128166; thirsty bitches &#128111; love to see happy &#128522;&#127969; homes FUC&#8230;",id argue amp make fight amp break cause thirsty bitch love happy home fuc
3,0,3,0,1,RT @Kittykins_x: Tacos over hoes.,tacos hoes.
3,1,2,0,1,RT @KlTTYGIRL: im shitty but i promise u im better than that bitch,im shitty promise u im better bitch
3,0,3,0,1,"RT @KlTTYKlLLA: &#8220;@IsThatJamesBond: ""@BluntsNextDoor: Good pussy have a Nigga like http://t.co/Uy6r3zXXNM"" funniest thing I've ever seen on &#8230;",good pussy nigga like httpt.couy6r3zxxnm funniest thing ive see
6,0,6,0,1,RT @Knae__: .I'm a &#128170; lil bitch,.im lil bitch
3,0,0,3,2,RT @KnickRumors: Mets superstar pitcher @MattHarvey33 is at the Yankees game wearing a Knicks hat #KnicksTape http://t.co/g5fqGTE2s0,mets superstar pitcher yankees game wear knicks hat knickstape httpt.cog5fqgte2s0
3,1,2,0,1,RT @Kontra402: Lmao damn this bitch so trash RT @JazmineJanay_: Lmao http://t.co/pfSnLm07IL,lmao damn bitch trash lmao httpt.copfsnlm07il
3,0,2,1,1,RT @KoolAssK: Niggas be trippin about they shoes in clubs tf u wear them hoes for nigga all my shoes club shoes !,niggas trippin shoe club tf u wear hoe nigga shoe club shoe
6,0,6,0,1,RT @KoolAssK: U want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol,u want nigga just spend hard earn money u hoe strip solve problem lol
3,2,0,1,0,RT @KoolQueef: I color my entire arm black with a sharpie and fist my wife's asshole just so she knows what a nigger dick feels like.,color entire arm black sharpie fist wifes asshole just know nigger dick feel like.
